Counter,Demand_el [MWh],Demand_th [MWh],Sol_irradiation [Wh/sqm],Wind_power [kW/unit]
7317,1.763714498,13.54489796,0,2.576026168
7318,1.574066599,13.0755102,0,9.327210541
7319,1.50255569,11.57346939,0,0.860325809
7320,1.217655172,10.82244898,0,0
7321,0.99470293,10.25918367,0,0.860325809
7322,0.855066503,10.25918367,0,3.036309224
7323,0.81659614,9.97755102,0,2.147101078
7324,0.913035845,10.82244898,0,1.289250898
7325,1.117654211,11.47959184,0,0.002475629
7326,1.558832335,13.16938776,0,3.036309224
7327,2.36763325,13.45102041,0,6.181759882
7328,2.870627752,14.10816327,16.0448517,0.860325809
7329,3.065595553,14.48367347,289.5645399,3.036309224
7330,3.1190144,14.29591837,549.5753824,0.860325809
7331,3.21743258,13.92040816,693.2728622,6.181759882
7332,3.276830821,13.82653061,763.4986653,18.76356252
7333,3.210024288,13.63877551,750.6772119,21.90901318
7334,3.185425238,13.45102041,670.8013302,21.90901318
7335,3.128708932,14.10816327,502.5039384,25.14111085
7336,3.062979568,13.0755102,244.0250983,15.61811186
7337,3.041677979,13.63877551,16.0448517,9.327210541
7338,3.420578081,13.45102041,0,1.718175988
7339,3.498815808,13.92040816,0,15.61811186
7340,3.319763746,14.20204082,0,15.61811186
7341,2.964275608,14.10816327,0,25.14111085
7342,2.613074167,13.73265306,0,0.860325809
7343,2.295089137,11.47959184,0,2.576026168
7344,1.8562632,10.72857143,0,1.718175988
7345,1.558744403,10.44693878,0,2.576026168
7346,1.386419159,10.25918367,0,1.289250898
7347,1.321744983,10.54081633,0,1.718175988
7348,1.377516018,11.01020408,0,9.327210541
7349,1.532078946,11.85510204,0,0.002475629
7350,1.846019092,14.85918367,0,0.431400719
7351,2.607974096,15.98571429,0,0.860325809
7352,3.131632679,15.23469388,16.10944025,0.002475629
7353,3.28951505,16.64285714,342.6041337,0
7354,3.276039431,16.36122449,574.0251455,1.289250898
7355,3.39969417,16.26734694,736.8968397,1.718175988
7356,3.467467958,15.42244898,797.8734392,1.718175988
7357,3.359355246,14.95306122,768.9276916,1.718175988
7358,3.272741971,15.23469388,669.5969585,0.431400719
7359,3.143393619,15.89183673,511.6115311,12.4726612
7360,3.106637935,15.89183673,257.6116749,15.61811186
7361,3.124861895,16.26734694,5.455931492,9.327210541
7362,3.498859774,16.73673469,0,3.036309224
7363,3.514973361,16.54897959,0,1.289250898
7364,3.358783686,16.17346939,0,1.289250898
7365,2.980279279,15.61020408,0,1.718175988
7366,2.621076003,15.51632653,0,0.002475629
7367,2.310697113,14.85918367,0,0
7368,1.890688679,12.79387755,0,1.718175988
7369,1.592928069,11.94897959,0,0.002475629
7370,1.437134089,11.47959184,0,1.289250898
7371,1.362127873,11.94897959,0,0
7372,1.413172549,12.41836735,0,0.002475629
7373,1.572461835,14.01428571,0,3.036309224
7374,1.920959359,15.98571429,0,3.036309224
7375,2.659964044,16.83061224,0,1.718175988
7376,3.156275695,18.52040816,18.64364033,3.036309224
7377,3.281293383,17.95714286,261.7650157,12.4726612
7378,3.243856224,17.3,275.4581022,2.576026168
7379,3.287382692,16.26734694,673.0969263,41.44026426
7380,3.408993006,15.98571429,734.1925738,121.7647854
7381,3.395055743,15.61020408,719.1695425,41.44026426
7382,3.287998218,14.85918367,588.5880235,121.7647854
7383,3.16972933,14.76530612,242.9501808,65.88899438
7384,3.101911576,14.48367347,48.31518801,18.76356252
7385,3.113035006,15.14081633,7.990131571,25.14111085
7386,3.492001058,15.79795918,0,108.6110827
7387,3.511258223,16.9244898,0,134.9184882
7388,3.345461949,16.36122449,0,49.58984097
7389,2.970167069,15.79795918,0,108.6110827
7390,2.589969966,15.32857143,0,2.576026168
7391,2.285416588,13.0755102,0,9.327210541
7392,1.858857202,11.94897959,0,65.88899438
7393,1.557403436,11.19795918,0,41.44026426
7394,1.358280836,11.47959184,0,18.76356252
7395,1.261929064,12.5122449,0,74.03857109
7396,1.305719329,12.5122449,0,49.58984097
7397,1.459534832,12.5122449,0,33.29068755
7398,1.806383626,13.16938776,0,95.4573799
7399,2.570097276,14.10816327,0,95.4573799
7400,3.079181087,17.1122449,7.990131571,161.2258937
7401,3.222158939,15.61020408,229.6203219,57.73941767
7402,3.163596055,14.20204082,339.7411807,18.76356252
7403,3.276259262,12.13673469,300.5305757,57.73941767
7404,3.407344276,12.60612245,352.4555939,57.73941767
7405,3.331656584,12.3244898,586.9371117,121.7647854
7406,3.254276197,12.60612245,389.1016466,57.73941767
7407,3.127345982,12.7,226.1937966,3.036309224
7408,3.059682109,12.7,151.504669,6.181759882
7409,3.075707763,13.0755102,10.65350876,2.147101078
7410,3.467665805,13.35714286,0,9.327210541
7411,3.480196152,13.45102041,0,15.61811186
7412,3.298901818,13.45102041,0,12.4726612
7413,2.953152177,13.35714286,0,57.73941767
7414,2.601313227,11.76122449,0,12.4726612
7415,2.294187831,11.29183673,0,15.61811186
7416,1.877916519,10.44693878,0,33.29068755
7417,1.567032018,9.883673469,0,2.147101078
7418,1.391717078,9.03877551,0,3.036309224
7419,1.315963437,9.320408163,0,6.181759882
7420,1.36648052,9.695918367,0,6.181759882
7421,1.495015499,10.16530612,0,15.61811186
7422,1.802800387,11.19795918,0,21.90901318
7423,2.564909272,12.13673469,0,57.73941767
7424,3.064452434,13.26326531,2.66337719,33.29068755
7425,3.220026582,14.48367347,29.29714909,18.76356252
7426,3.25702408,11.94897959,47.94078943,6.181759882
7427,3.418753487,11.38571429,114.5252192,195.6238585
7428,3.498332181,11.66734694,85.22807009,352.2124467
7429,3.388065128,11.38571429,142.2644188,322.0447154
7430,3.244801496,11.10408163,87.89144728,237.6585173
7431,3.108858224,11.66734694,31.96052628,134.9184882
7432,3.022794526,11.76122449,19.47315448,41.44026426
7433,3.055549292,11.76122449,5.326754381,65.88899438
7434,3.40400285,12.5122449,0,41.44026426
7435,3.322599562,12.98163265,0,108.6110827
7436,3.127829609,12.5122449,0,49.58984097
7437,2.779024322,11.66734694,0,33.29068755
7438,2.427910813,10.25918367,0,82.30367714
7439,2.187833764,9.789795918,0,134.9184882
7440,1.811857409,9.508163265,0,134.9184882
7441,1.500862994,9.226530612,0,279.6931761
7442,1.291716117,8.757142857,0,352.2124467
7443,1.182526234,8.381632653,0,533.6173233
7444,1.153046945,8.1,0,472.883372
7445,1.181383115,8.006122449,0,322.0447154
7446,1.224711736,11.10408163,0,258.6758467
7447,1.4103807,9.226530612,0,195.6238585
7448,1.683696143,8.944897959,5.326754381,49.58984097
7449,2.041030858,9.602040816,23.97039471,174.6065291
7450,2.298452546,10.82244898,119.9135876,174.6065291
7451,2.455125847,12.41836735,121.5806122,174.6065291
7452,2.509819712,12.79387755,265.9450032,148.0721909
7453,2.50513732,11.85510204,145.8284827,258.6758467
7454,2.33270216,8.944897959,215.0501944,352.2124467
7455,2.206651268,9.508163265,123.5136634,258.6758467
7456,2.193021768,10.16530612,23.97039471,74.03857109
7457,2.306124635,10.35306122,2.66337719,195.6238585
7458,2.645784967,10.44693878,0,161.2258937
7459,2.654424312,11.47959184,0,258.6758467
7460,2.417512824,11.57346939,0,472.883372
7461,2.041866215,11.76122449,0,382.380178
7462,1.790357972,10.35306122,0,613.679005
7463,1.685498754,10.07142857,0,1169.691042
7464,1.373405185,9.226530612,0,1118.809025
7465,1.121984874,9.03877551,0,1501.554844
7466,0.940866405,8.757142857,0,864.3989433
7467,0.851043603,8.851020408,0,1118.809025
7468,0.8144418,8.757142857,0,966.1629761
7469,0.835369677,8.944897959,0,1390.624037
7470,0.846954753,9.132653061,0,653.7098459
7471,0.894526104,9.132653061,0,653.7098459
7472,1.022093829,8.851020408,8.054720127,322.0447154
7473,1.295761001,11.10408163,179.7750033,300.7105055
7474,1.570637241,11.66734694,483.6884166,382.380178
7475,1.793457584,11.76122449,490.7173614,442.7156407
7476,1.989062894,10.07142857,546.1102929,300.7105055
7477,1.877894536,10.16530612,526.7653997,108.6110827
7478,1.683850024,10.16530612,337.389838,74.03857109
7479,1.56467983,10.07142857,186.0847938,74.03857109
7480,1.537904458,10.16530612,53.26754381,9.327210541
7481,1.666549352,10.25918367,8.054720127,9.327210541
7482,2.17618274,11.66734694,0,49.58984097
7483,2.340198385,11.66734694,0,74.03857109
7484,2.207486624,11.57346939,0,95.4573799
7485,1.990799556,11.66734694,0,216.6411879
7486,1.807900458,11.19795918,0,279.6931761
7487,1.762901124,10.72857143,0,195.6238585
7488,1.42020713,9.97755102,0,18.76356252
7489,1.172106262,8.851020408,0,95.4573799
7490,1.029546088,8.851020408,0,279.6931761
7491,0.991669267,8.851020408,0,573.6481642
7492,1.023786525,8.944897959,0,279.6931761
7493,1.234054538,8.851020408,0,322.0447154
7494,1.685564703,8.851020408,0,237.6585173
7495,2.587661744,8.944897959,0,258.6758467
7496,3.145943654,11.19795918,5.391342936,352.2124467
7497,3.365752318,13.16938776,117.4250377,693.7406867
7498,3.406706767,13.26326531,261.5710557,573.6481642
7499,3.512906953,11.76122449,342.2829956,1017.044992
7500,3.67270185,10.72857143,331.7043482,1501.554844
7501,3.684462789,11.19795918,167.7221972,1662.027705
7502,3.664370268,11.57346939,77.23793852,915.2809597
7503,3.494968772,12.23061224,34.62390347,1501.554844
7504,3.404948122,12.8877551,23.97039471,1598.580318
7505,3.390769045,12.79387755,2.66337719,1841.151206
7506,3.694091371,12.79387755,0,1390.624037
7507,3.653488651,12.8877551,0,1501.554844
7508,3.478877168,12.8877551,0,1224.227827
7509,3.133061578,12.8877551,0,1446.08944
7510,2.785597258,12.8877551,0,1887.799044
7511,2.461105241,12.04285714,0,1788.922478
7512,2.004055344,9.883673469,0,1557.020247
7513,1.701524408,9.414285714,0,1630.304011
7514,1.556985758,8.944897959,0,1693.751398
7515,1.481473931,8.851020408,0,1557.020247
7516,1.528100011,9.320408163,0,1725.475091
7517,1.709262447,9.602040816,0,1757.198785
7518,2.074093388,10.16530612,0,1864.475125
7519,2.856030998,11.29183673,0,1990.173864
7520,3.43972533,12.04285714,0,1757.198785
7521,3.568062462,11.85510204,15.98026314,1662.027705
7522,3.54746433,11.94897959,31.96052628,1557.020247
7523,3.647992885,11.85510204,66.58442976,1757.198785
7524,3.758633649,11.29183673,47.94078943,1911.122963
7525,3.67729631,10.82244898,69.24780695,1501.554844
7526,3.632736638,10.16530612,29.29714909,1067.927009
7527,3.583142844,10.25918367,18.64364033,1067.927009
7528,3.479009067,10.25918367,13.31688595,1224.227827
7529,3.47437064,10.44693878,0,1446.08944
7530,3.762304821,10.25918367,0,1224.227827
7531,3.72370256,12.23061224,0,915.2809597
7532,3.554454945,12.3244898,0,915.2809597
7533,3.213607527,11.19795918,0,966.1629761
7534,2.836290205,11.10408163,0,966.1629761
7535,2.441100652,9.226530612,0,915.2809597
7536,2.008210143,8.663265306,0,966.1629761
7537,1.713175432,8.193877551,0,864.3989433
7538,1.54918177,7.442857143,0,813.8332093
7539,1.457050746,7.818367347,0,1067.927009
7540,1.500445316,8.381632653,0,813.8332093
7541,1.681409904,9.03877551,0,1017.044992
7542,2.004407073,9.695918367,0,864.3989433
7543,2.797028452,10.82244898,0,653.7098459
7544,3.301232023,11.10408163,0.064588556,442.7156407
7545,3.434163615,11.19795918,10.65350876,613.679005
7546,3.497936486,10.82244898,23.97039471,864.3989433
7547,3.623899446,10.72857143,42.61403504,693.7406867
7548,3.704005734,10.25918367,55.930921,773.8023685
7549,3.652807176,10.35306122,74.57456133,864.3989433
7550,3.609588471,10.54081633,101.2083332,813.8332093
7551,3.500618419,11.01020408,113.6443112,1224.227827
7552,3.389647909,10.44693878,119.4491469,1017.044992
7553,3.401584713,11.19795918,7.990131571,573.6481642
7554,3.684792535,10.63469388,0,258.6758467
7555,3.637287132,10.07142857,0,322.0447154
7556,3.509257764,11.38571429,0,237.6585173
7557,3.159990833,11.47959184,0,279.6931761
7558,2.801974642,11.10408163,0,352.2124467
7559,2.468139822,9.789795918,0,352.2124467
7560,2.032237633,8.757142857,0,279.6931761
7561,1.733619682,8.193877551,0,258.6758467
7562,1.586882726,8.006122449,0,503.0511033
7563,1.522824075,7.818367347,0,693.7406867
7564,1.55434779,8.287755102,0,693.7406867
7565,1.694050166,9.03877551,0,503.0511033
7566,2.036722178,9.789795918,0,382.380178
7567,2.817582617,11.66734694,0,533.6173233
7568,3.350781851,12.60612245,2.66337719,693.7406867
7569,3.467863653,11.57346939,21.30701752,573.6481642
7570,3.495166619,10.16530612,42.61403504,653.7098459
7571,3.616579085,10.25918367,116.1244134,693.7406867
7572,3.688639571,10.35306122,179.7002287,813.8332093
7573,3.635814267,9.132653061,153.6237675,573.6481642
7574,3.579493655,9.695918367,126.4338755,653.7098459
7575,3.38111848,9.602040816,31.96052628,412.5479093
7576,3.280392078,10.07142857,47.75071893,174.6065291
7577,3.280589925,10.63469388,5.326754381,57.73941767
7578,3.631131874,11.76122449,0,15.61811186
7579,3.627130956,12.8877551,0,33.29068755
7580,3.461994175,12.8877551,0,25.14111085
7581,3.108132783,12.23061224,0,33.29068755
7582,2.795313773,11.19795918,0,15.61811186
7583,2.49251904,10.63469388,0,25.14111085
7584,2.065168263,9.695918367,0,21.90901318
7585,1.744984927,9.132653061,0,121.7647854
7586,1.557513351,8.851020408,0,82.30367714
7587,1.469581093,9.03877551,0,65.88899438
7588,1.511612712,9.132653061,0,108.6110827
7589,1.626408276,9.602040816,0,108.6110827
7590,1.982753754,10.54081633,0,216.6411879
7591,2.798875029,12.23061224,0,258.6758467
7592,3.361245789,12.98163265,2.66337719,258.6758467
7593,3.290416355,12.8877551,23.97039471,258.6758467
7594,3.499519266,13.45102041,77.23793852,472.883372
7595,3.770988132,13.35714286,134.9384118,773.8023685
7596,3.864833835,14.67142857,234.5567306,352.2124467
7597,3.759403057,12.7,77.23793852,1169.691042
7598,3.591584341,9.226530612,254.1368363,1279.69323
7599,3.428052323,9.883673469,69.24780695,1169.691042
7600,3.3399442,11.01020408,29.29714909,1279.69323
7601,3.367379065,12.98163265,5.326754381,533.6173233
7602,3.652279582,14.10816327,0,573.6481642
7603,3.51747943,14.29591837,0,300.7105055
7604,3.327084107,14.67142857,0,41.44026426
7605,2.911867982,15.51632653,0,1279.69323
7606,2.61309615,14.48367347,0,533.6173233
7607,2.357235261,12.41836735,0,773.8023685
7608,2.029028105,10.63469388,0,915.2809597
7609,1.768001195,11.29183673,0,864.3989433
7610,1.526824993,10.72857143,0,1279.69323
7611,1.454654592,10.35306122,0,864.3989433
7612,1.469647042,10.91632653,0,1598.580318
7613,1.497455619,11.38571429,0,1630.304011
7614,1.520977498,11.85510204,0,1279.69323
7615,1.652172428,13.73265306,0,1501.554844
7616,1.948680004,14.67142857,5.326754381,1335.158634
7617,2.207882319,14.76530612,131.7859164,1557.020247
7618,2.472844198,14.95306122,193.7637101,1662.027705
7619,2.671087475,12.5122449,424.8267303,1788.922478
7620,2.758931801,12.5122449,244.2387123,1757.198785
7621,2.715647147,12.98163265,168.3830924,1817.827287
7622,2.567525257,13.63877551,106.5350876,1693.751398
7623,2.414127432,13.82653061,63.92105257,1501.554844
7624,2.340352267,13.16938776,18.64364033,1169.691042
7625,2.45708234,14.48367347,2.66337719,773.8023685
7626,2.700830561,14.95306122,0,733.7715276
7627,2.653523006,14.85918367,0,733.7715276
7628,2.466095397,14.57755102,0,813.8332093
7629,2.175347384,14.48367347,0,693.7406867
7630,1.960309045,14.01428571,0,352.2124467
7631,1.813550105,12.60612245,0,216.6411879
7632,1.505215641,10.82244898,0,82.30367714
7633,1.233680826,10.72857143,0,148.0721909
7634,1.02877668,10.54081633,0,161.2258937
7635,0.94069054,10.63469388,0,258.6758467
7636,0.927192939,11.76122449,0,442.7156407
7637,0.978391496,11.76122449,0,503.0511033
7638,1.003430207,12.23061224,0,693.7406867
7639,1.037987584,14.10816327,0,864.3989433
7640,1.21534695,13.73265306,0,1224.227827
7641,1.529331062,13.45102041,5.326754381,864.3989433
7642,1.880598453,13.82653061,21.30701752,1817.827287
7643,2.147033196,13.54489796,45.27741224,1980.456108
7644,2.400981559,13.92040816,45.27741224,1990.173864
7645,2.36189567,14.38979592,45.27741224,1990.173864
7646,2.1603989,13.92040816,42.61403504,1957.770801
7647,2.001329444,13.92040816,21.30701752,1980.456108
7648,1.97354285,13.92040816,15.98026314,1841.151206
7649,2.107529629,13.82653061,0,1841.151206
7650,2.45521378,14.20204082,0,1662.027705
7651,2.526812621,14.67142857,0,1557.020247
7652,2.382779582,15.70408163,0,1335.158634
7653,2.144768941,15.04693878,0,1224.227827
7654,1.933115994,12.8877551,0,864.3989433
7655,1.887808898,11.47959184,0,1067.927009
7656,1.564394051,10.91632653,0,1067.927009
7657,1.294551932,11.01020408,0,1279.69323
7658,1.153002979,10.82244898,0,1067.927009
7659,1.123435757,10.44693878,0,966.1629761
7660,1.164038477,11.47959184,0,1335.158634
7661,1.396663267,11.66734694,0,1118.809025
7662,1.818716126,11.76122449,0,915.2809597
7663,2.660623536,12.5122449,0,653.7098459
7664,3.264850051,13.82653061,2.66337719,653.7098459
7665,3.492001058,13.26326531,18.64364033,382.380178
7666,3.546826821,13.82653061,34.62390347,733.7715276
7667,3.610599692,14.20204082,47.94078943,573.6481642
7668,3.769449317,13.16938776,101.2083332,1335.158634
7669,3.718316709,11.66734694,71.91118414,915.2809597
7670,3.632428875,11.94897959,47.94078943,653.7098459
7671,3.548453568,12.7,45.27741224,573.6481642
7672,3.478129744,13.16938776,18.64364033,412.5479093
7673,3.516314328,13.35714286,2.66337719,300.7105055
7674,3.717129623,13.26326531,0,412.5479093
7675,3.643860069,13.54489796,0,733.7715276
7676,3.468259348,14.10816327,0,733.7715276
7677,3.09232696,14.01428571,0,733.7715276
7678,2.755084765,13.54489796,0,773.8023685
7679,2.473107994,12.3244898,0,533.6173233
7680,2.029160004,11.85510204,0,322.0447154
7681,1.686246178,11.29183673,0,258.6758467
7682,1.520098175,10.44693878,0,216.6411879
7683,1.466921142,10.44693878,0,216.6411879
7684,1.510271745,11.19795918,0,258.6758467
7685,1.678486156,12.3244898,0,279.6931761
7686,1.959495672,13.82653061,0,382.380178
7687,2.752029119,14.57755102,0,503.0511033
7688,3.316444304,15.51632653,0,300.7105055
7689,3.489011361,14.76530612,5.326754381,216.6411879
7690,3.540605614,14.29591837,29.29714909,195.6238585
7691,3.635066843,14.01428571,82.45907778,148.0721909
7692,3.754500833,13.92040816,45.27741224,216.6411879
7693,3.728209088,13.92040816,103.0347161,442.7156407
7694,3.705544548,13.16938776,61.25767538,503.0511033
7695,3.591562358,13.0755102,37.28728066,915.2809597
7696,3.58841878,13.16938776,5.326754381,573.6481642
7697,3.576240162,13.45102041,0,693.7406867
7698,3.801808388,14.76530612,0,653.7098459
7699,3.743465335,14.67142857,0,352.2124467
7700,3.56683141,13.45102041,0,442.7156407
7701,3.245197191,13.45102041,0,613.679005
7702,2.927256127,12.8877551,0,813.8332093
7703,2.678891463,12.04285714,0,1390.624037
7704,2.281129891,11.01020408,0,1757.198785
7705,1.907044079,10.07142857,0,1934.446882
7706,1.754745407,9.695918367,0,1999.891619
7707,1.688114739,9.789795918,0,2050
7708,1.736411532,10.91632653,0,2050
7709,1.880158791,11.01020408,0,2050
7710,2.202474485,12.13673469,0,2050
7711,2.9322243,13.92040816,0,2050
7712,3.476612913,15.79795918,2.66337719,2050
7713,3.637441014,15.89183673,26.6337719,2050
7714,3.634649165,15.04693878,192.3471384,2050
7715,3.729352207,14.48367347,90.55482447,2050
7716,3.847577129,13.73265306,177.4702679,2048.480397
7717,3.753137883,12.98163265,157.8587288,1757.198785
7718,3.675295851,13.45102041,285.3118289,1788.922478
